证券代码	时间	红股(10送)	配股(10配)	配股价	红利(10送)
SH600656	20080630	3.0000	0.0000	0.0000	0.0000
SH600656	20040419	1.5000	0.0000	0.0000	0.4000
SH600656	20030428	4.0000	0.0000	0.0000	0.4000
SH600656	20020624	0.0000	0.0000	0.0000	0.4000
SH600656	19960617	2.0000	0.0000	0.0000	0.0000
SH600656	19951225	0.0000	0.0000	0.0000	1.0000
SH600656	19941010	2.0000	3.0000	2.0200	0.0000
SH600656	19930621	5.0000	30.0000	3.3000	0.0000
SH600656	19921210	90.0000	0.0000	0.0000	0.0000
SH600657	20120619	0.0000	0.0000	0.0000	0.6000
SH600657	20060804	11.0000	0.0000	0.0000	0.0000
SH600657	20030704	7.0000	0.0000	0.0000	0.0000
SH600657	20020724	0.0000	0.0000	0.0000	0.6000
SH600657	20011022	3.0000	0.0000	0.0000	0.0000
SH600657	20010629	0.0000	0.0000	0.0000	1.0000
SH600657	20000822	0.0000	3.0000	22.0000	0.0000
SH600657	19990422	3.0000	0.0000	0.0000	0.0000
SH600657	19980507	2.0000	0.0000	0.0000	0.0000
SH600657	19970528	0.0000	0.0000	0.0000	1.2000
SH600657	19960523	0.0000	0.0000	0.0000	1.2000
SH600657	19950427	0.0000	0.0000	0.0000	1.2000
SH600657	19940131	2.0000	8.0000	2.7000	0.0000
SH600658	20120510	0.0000	0.0000	0.0000	1.7000
SH600658	20110603	0.0000	0.0000	0.0000	1.2500
SH600658	20060626	3.2000	0.0000	0.0000	0.0000
SH600658	19970919	5.0000	0.0000	0.0000	0.0000
SH600658	19960806	0.0000	0.0000	0.0000	2.2000
SH600658	19951016	0.0000	3.0000	3.0000	0.0000
SH600658	19931220	2.0000	8.0000	3.6000	0.0000
SH600660	20120628	0.0000	0.0000	0.0000	4.0000
SH600660	20110331	0.0000	0.0000	0.0000	5.7000
SH600660	20100421	0.0000	0.0000	0.0000	1.7000
SH600660	20090421	0.8360	0.0000	0.0000	0.0000
SH600660	20080513	10.0000	0.0000	0.0000	5.0000
SH600660	20070613	0.0000	0.0000	0.0000	3.1000
SH600660	20060315	1.0000	0.0000	0.0000	0.0000
SH600660	20040609	10.0000	0.0000	0.0000	3.0000
SH600660	20030317	0.0000	0.0000	0.0000	1.5000
SH600660	20020327	1.1000	0.0000	0.0000	1.3500
SH600660	20010327	6.0000	0.0000	0.0000	2.7000
SH600660	19980727	0.0000	0.0000	0.0000	0.3700
SH600660	19961209	3.0000	0.0000	0.0000	0.0000
SH600660	19960617	0.0000	0.0000	0.0000	2.7000
SH600660	19950911	0.0000	2.3000	5.4000	0.0000
SH600660	19950522	3.0000	0.0000	0.0000	0.0000
SH600660	19940425	5.0000	0.0000	0.0000	0.0000
SH600660	19931025	0.0000	5.0000	6.0000	0.0000
SH600660	19930628	5.0000	0.0000	0.0000	0.0000
SH600661	20110722	0.0000	0.0000	0.0000	0.3000
SH600661	20080709	0.0000	0.0000	0.0000	0.4000
SH600661	20070727	0.0000	0.0000	0.0000	0.3000
SH600661	20060721	0.0000	0.0000	0.0000	0.3000
SH600661	20060214	3.5000	0.0000	0.0000	0.0000
SH600661	20050706	0.0000	0.0000	0.0000	0.5000
SH600661	20040812	2.0000	0.0000	0.0000	0.0000
SH600661	20030612	0.0000	0.0000	0.0000	1.0000
SH600661	20020613	0.0000	0.0000	0.0000	1.5000
SH600661	20010622	0.0000	0.0000	0.0000	1.5000
SH600661	19991018	5.0000	0.0000	0.0000	0.0000
SH600661	19990531	1.0000	0.0000	0.0000	0.0000
SH600661	19960802	0.0000	0.0000	0.0000	0.6000
SH600661	19950424	1.0000	0.0000	0.0000	0.0000
SH600661	19940509	1.0000	0.0000	0.0000	1.0000
SH600661	19931129	0.0000	7.0000	4.2000	0.0000
SH600662	20120625	0.0000	0.0000	0.0000	1.0000
SH600662	20110510	0.0000	0.0000	0.0000	0.8000
SH600662	20100618	0.0000	0.0000	0.0000	0.8000
SH600662	20090727	0.0000	0.0000	0.0000	0.8000
SH600662	20080716	3.0000	0.0000	0.0000	0.0000
SH600662	20070716	0.0000	0.0000	0.0000	1.1000
SH600662	20060905	2.5000	0.0000	0.0000	0.0000
SH600662	20060616	0.0000	0.0000	0.0000	1.5000
SH600662	20050705	5.0000	0.0000	0.0000	0.0000
SH600662	20040601	3.5000	0.0000	0.0000	0.0000
SH600662	20030815	0.0000	0.0000	0.0000	3.0000
SH600662	20010719	1.0000	0.0000	0.0000	1.0000
SH600662	19980617	0.0000	0.0000	0.0000	1.7390
SH600662	19980227	0.0000	1.5000	5.0000	0.0000
SH600662	19970429	10.0000	0.0000	0.0000	0.0000
SH600662	19960923	0.0000	2.6000	4.5000	0.0000
SH600662	19960510	1.5000	0.0000	0.0000	1.5000
SH600662	19950508	2.0000	0.0000	0.0000	0.0000
SH600662	19941010	0.0000	3.0000	4.9000	0.0000
SH600662	19940509	5.0000	0.0000	0.0000	2.0000
SH600662	19930920	1.0000	9.0000	5.0000	0.0000
SH600663	20120522	0.0000	0.0000	0.0000	1.5000
SH600663	20110621	0.0000	0.0000	0.0000	1.5000
SH600663	20100624	0.0000	0.0000	0.0000	1.4500
SH600663	20090702	0.0000	0.0000	0.0000	1.1400
SH600663	20080703	0.0000	0.0000	0.0000	0.8100
SH600663	20070726	0.0000	0.0000	0.0000	0.6500
SH600663	20060717	0.0000	0.0000	0.0000	0.6000
SH600663	20060106	3.5000	0.0000	0.0000	0.0000
SH600663	20050711	0.0000	0.0000	0.0000	0.5000
SH600663	20040720	0.0000	0.0000	0.0000	0.6000
SH600663	20030709	0.0000	0.0000	0.0000	0.5000
SH600663	20010821	0.0000	0.0000	0.0000	1.0000
SH600663	19990707	4.0000	0.0000	0.0000	0.0000
SH600663	19961231	4.0000	0.0000	0.0000	0.0000
SH600663	19961108	0.0000	3.0000	5.5000	0.0000
SH600663	19960715	0.0000	0.0000	0.0000	3.6000
SH600663	19950510	0.0000	0.0000	0.0000	3.9000
SH600663	19941107	0.0000	0.0000	0.0000	3.5000
SH600663	19931220	0.0000	4.0000	3.5000	0.0000
SH600664	20110801	3.0000	0.0000	0.0000	5.8000
SH600664	20100609	0.0000	0.0000	0.0000	4.9000
SH600664	20090727	0.0000	0.0000	0.0000	5.9000
SH600664	20080731	0.0000	0.0000	0.0000	1.0000
SH600664	20040813	3.0000	0.0000	0.0000	1.0000
SH600664	20030717	5.0000	0.0000	0.0000	1.2000
SH600664	20020712	2.0000	0.0000	0.0000	1.0000
SH600664	20010731	0.0000	3.0000	12.5000	0.0000
SH600664	20010615	0.0000	0.0000	0.0000	1.5000
SH600664	20000725	0.0000	0.0000	0.0000	1.2000
SH600664	19990308	0.0000	3.0000	4.8000	0.0000
SH600664	19980622	0.0000	0.0000	0.0000	1.2000
SH600664	19970729	0.0000	2.3000	4.8000	0.0000
SH600664	19970424	3.0000	0.0000	0.0000	0.0000
SH600664	19960829	0.0000	0.0000	0.0000	1.5000
SH600664	19951128	0.0000	0.0000	0.0000	1.5000
SH600664	19941212	0.0000	0.0000	0.0000	2.3000
SH600664	19930729	0.0000	8.0000	4.0600	0.0000
SH600665	20120517	2.0000	0.0000	0.0000	0.0000
SH600665	20100524	0.0000	0.0000	0.0000	0.6000
SH600665	20090923	0.0000	0.0000	0.0000	0.5000
SH600665	20090602	0.0000	0.0000	0.0000	0.4000
SH600665	20080606	0.0000	0.0000	0.0000	0.5000
SH600665	20070606	0.0000	0.0000	0.0000	0.5000
SH600665	20060616	0.0000	0.0000	0.0000	0.6000
SH600665	20060511	3.3000	0.0000	0.0000	0.0000
SH600665	20050616	0.0000	0.0000	0.0000	0.5000
SH600665	20040525	0.0000	0.0000	0.0000	0.4000
SH600665	20020530	0.0000	0.0000	0.0000	0.2500
SH600665	19971212	0.0000	2.5000	2.5000	0.0000
SH600665	19970624	2.0000	0.0000	0.0000	0.0000
SH600665	19960513	0.0000	0.0000	0.0000	0.5500
SH600665	19950531	0.0000	0.0000	0.0000	1.0000
SH600665	19940523	1.0000	3.0000	1.9000	0.0000
SH600666	20110516	5.0000	0.0000	0.0000	1.0000
SH600666	20080520	3.0000	0.0000	0.0000	0.0000
SH600666	20060412	3.0000	0.0000	0.0000	0.0000
SH600666	20030617	0.0000	0.0000	0.0000	1.0000
SH600666	20010518	0.0000	0.0000	0.0000	0.5000
SH600666	20000608	0.0000	0.0000	0.0000	1.0000
SH600666	19980331	5.0000	0.0000	0.0000	0.0000
SH600666	19970117	0.0000	2.7270	3.0000	0.0000
SH600666	19960704	1.0000	0.0000	0.0000	0.0000
SH600666	19950417	0.0000	0.0000	0.0000	2.0000
SH600666	19930927	0.0000	6.0000	3.3000	0.0000
SH600667	20110816	0.0000	0.0000	0.0000	0.5500
SH600667	20090605	0.0000	0.0000	0.0000	0.1390
SH600667	20080724	0.0000	0.0000	0.0000	0.1360
SH600667	20070823	0.0000	0.0000	0.0000	0.1120
SH600667	20070108	2.5000	0.0000	0.0000	0.0000
SH600667	19990707	1.0000	0.0000	0.0000	0.0000
SH600667	19980721	0.0000	5.0000	4.2000	0.0000
SH600667	19970728	0.0000	0.0000	0.0000	1.0000
SH600667	19960604	1.0000	0.0000	0.0000	0.0000
SH600667	19950719	0.0000	0.0000	0.0000	1.2000
SH600667	19940418	2.0000	0.0000	0.0000	0.0000
SH600668	20120702	0.0000	0.0000	0.0000	1.2000
SH600668	20100705	0.0000	0.0000	0.0000	0.5000
SH600668	20090624	0.0000	0.0000	0.0000	0.3000
SH600668	20060807	3.2000	0.0000	0.0000	0.0000
SH600668	20040727	0.0000	0.0000	0.0000	1.0000
SH600668	20030121	0.0000	3.0000	5.0000	0.0000
SH600668	20020708	0.0000	0.0000	0.0000	1.0000
SH600668	19990831	0.0000	0.0000	0.0000	1.5000
SH600668	19980820	0.0000	0.0000	0.0000	1.0000
SH600668	19980304	0.0000	2.0000	4.0000	0.0000
SH600668	19970704	5.0000	0.0000	0.0000	0.0000
SH600668	19960606	0.0000	2.5000	2.4000	2.0000
SH600668	19950508	2.0000	0.0000	0.0000	0.0000
SH600668	19940503	2.0000	15.0000	2.9800	1.0000
SH600671	20061218	0.8000	0.0000	0.0000	0.0000
SH600671	20050824	0.0000	0.0000	0.0000	1.8000
SH600671	20020724	0.0000	0.0000	0.0000	0.1000
SH600671	20010706	0.0000	0.0000	0.0000	0.2000
SH600671	19990617	0.0000	0.0000	0.0000	1.0000
SH600671	19980818	0.0000	0.0000	0.0000	1.0000
SH600671	19970224	5.0000	0.0000	0.0000	0.0000
SH600671	19960719	1.6000	0.0000	0.0000	0.0000
SH600671	19951113	0.0000	3.0000	4.5000	0.0000
SH600671	19950703	0.0000	0.0000	0.0000	2.0000
SH600671	19940606	2.0000	3.0000	3.5000	0.0000
SH600673	20120716	0.0000	0.0000	0.0000	0.4000
SH600673	20090603	0.0000	0.0000	0.0000	1.0000
SH600673	20080515	10.0000	0.0000	0.0000	0.0000
SH600673	20070427	0.0000	0.0000	0.0000	0.5000
SH600673	20060104	3.5000	0.0000	0.0000	0.0000
SH600673	20051230	3.5000	0.0000	0.0000	0.0000
SH600673	20050706	0.0000	0.0000	0.0000	0.5000
SH600673	19970725	1.0000	0.0000	0.0000	0.0000
SH600673	19950425	0.0000	0.0000	0.0000	1.5000
SH600673	19940110	1.0000	12.0000	3.5000	0.0000
SH600674	20120522	8.0000	0.0000	0.0000	0.4000
SH600674	20110713	0.0000	0.0000	0.0000	0.3600
SH600674	20100621	0.0000	0.0000	0.0000	0.1000
SH600674	20090506	0.0000	0.0000	0.0000	0.7000
SH600674	20080508	3.0000	0.0000	0.0000	0.1300
SH600674	20060714	3.4000	0.0000	0.0000	0.0000
SH600674	20050517	0.0000	0.0000	0.0000	0.2500
SH600674	20030603	0.0000	0.0000	0.0000	0.2500
SH600674	20020516	0.0000	0.0000	0.0000	0.2000
SH600674	20010330	6.0000	0.0000	0.0000	0.7500
SH600674	19990525	1.0000	0.0000	0.0000	0.0000
SH600674	19981104	1.0000	0.0000	0.0000	0.0000
SH600674	19960530	0.3000	0.0000	0.0000	0.0000
SH600674	19940425	0.0000	0.0000	0.0000	1.5000
SH600674	19940117	0.0000	10.0000	3.8000	0.0000
SH600675	20120521	1.0000	0.0000	0.0000	0.1500
SH600675	20110418	0.0000	0.0000	0.0000	1.0000
SH600675	20100415	3.0000	0.0000	0.0000	0.0000
SH600675	20090612	0.0000	0.0000	0.0000	1.6000
SH600675	20080317	2.0000	0.0000	0.0000	0.0000
SH600675	20070409	3.0000	0.0000	0.0000	0.0000
SH600675	20060427	0.0000	0.0000	0.0000	1.8000
SH600675	20051219	3.0000	0.0000	0.0000	0.0000
SH600675	20050616	0.0000	0.0000	0.0000	1.2500
SH600675	20040726	0.0000	0.0000	0.0000	1.0000
SH600675	20030530	0.0000	0.0000	0.0000	2.0000
SH600675	20020522	2.0000	0.0000	0.0000	0.0000
SH600675	20010731	0.0000	0.0000	0.0000	1.0000
SH600675	20000703	5.0000	0.0000	0.0000	0.0000
SH600675	19990708	0.0000	0.0000	0.0000	1.0000
SH600675	19980810	0.0000	2.7000	4.8000	0.0000
SH600675	19980610	1.0000	0.0000	0.0000	1.0000
SH600675	19970416	5.0000	0.0000	0.0000	0.0000
SH600675	19970117	0.0000	2.7000	4.8000	0.0000
SH600675	19960704	1.0000	0.0000	0.0000	1.5000
SH600675	19951004	5.0000	3.0000	5.0000	0.0000
SH600676	20120720	0.0000	0.0000	0.0000	1.0000
SH600676	20110607	0.0000	0.0000	0.0000	1.2000
SH600676	20100517	0.0000	0.0000	0.0000	1.0000
SH600676	20090514	3.0000	0.0000	0.0000	0.0000
SH600676	20080722	0.0000	0.0000	0.0000	1.5000
SH600676	20070717	0.0000	0.0000	0.0000	0.8000
SH600676	20060530	1.5000	0.0000	0.0000	0.8000
SH600676	20051227	3.5000	0.0000	0.0000	0.0000
SH600676	20050613	0.0000	0.0000	0.0000	1.0000
SH600676	20041018	10.0000	0.0000	0.0000	0.0000
SH600676	20040621	0.0000	0.0000	0.0000	2.0000
SH600676	20030623	0.0000	0.0000	0.0000	1.5000
SH600676	20020626	0.0000	0.0000	0.0000	1.0000
SH600676	20010529	0.0000	0.0000	0.0000	2.0000
SH600676	20000818	0.0000	15.0000	13.9800	0.0000
SH600676	19990423	3.0000	0.0000	0.0000	0.0000
SH600676	19980603	5.0000	0.0000	0.0000	0.0000
SH600676	19950522	2.0000	0.0000	0.0000	0.0000
SH600677	20060609	2.5000	0.0000	0.0000	0.0000
SH600677	20020820	0.0000	0.0000	0.0000	1.0000
SH600677	20010817	0.0000	0.0000	0.0000	0.8000
SH600677	20001115	3.0000	0.0000	0.0000	0.0000
SH600677	20000811	0.0000	0.0000	0.0000	1.0000
SH600677	19980819	0.0000	0.0000	0.0000	0.8000
SH600677	19980403	0.0000	3.0000	2.5000	0.0000
SH600677	19970725	0.0000	0.0000	0.0000	1.0000
SH600677	19960826	4.0000	0.0000	0.0000	0.0000
SH600677	19960715	1.0000	0.0000	0.0000	1.0000
SH600677	19951225	0.0000	3.0000	2.8000	0.0000
SH600677	19950825	0.0000	0.0000	0.0000	2.0000
SH600677	19940425	0.0000	0.0000	0.0000	1.0000
SH600677	19931213	0.0000	10.0000	2.6000	0.0000
SH600678	20070921	5.0000	0.0000	0.0000	0.3330
SH600678	20060817	3.0000	0.0000	0.0000	0.0000
SH600678	19990709	0.0000	0.0000	0.0000	0.3000
SH600678	19970714	0.0000	0.0000	0.0000	1.0000
SH600678	19950731	0.0000	0.0000	0.0000	2.5000
SH600678	19940822	2.0000	0.0000	0.0000	3.0000
SH600678	19940117	0.0000	10.0000	4.2800	0.0000
SH600678	19920624	1990.0000	0.0000	0.0000	0.0000
SH600679	20060216	3.9000	0.0000	0.0000	0.0000
SH600679	20020521	3.0000	0.0000	0.0000	0.0000
SH600679	19980612	2.0000	0.0000	0.0000	0.0000
SH600679	19960625	1.0000	0.0000	0.0000	0.0000
SH600679	19950515	0.0000	0.0000	0.0000	3.5000
SH600680	20120806	0.0000	0.0000	0.0000	0.3000
SH600680	20060727	3.5000	0.0000	0.0000	0.0000
SH600680	20030605	0.0000	0.0000	0.0000	0.4000
SH600680	20020626	0.0000	0.0000	0.0000	0.7000
SH600680	20010703	0.0000	0.0000	0.0000	0.3000
SH600680	19990708	6.0000	0.0000	0.0000	0.0000
SH600680	19970709	3.0000	0.0000	0.0000	1.0000
SH600680	19960625	0.0000	0.0000	0.0000	2.0000
SH600680	19950508	0.0000	0.0000	0.0000	4.5000
SH600680	19940516	3.0000	0.0000	0.0000	0.0000
SH600681	20110908	4.0000	0.0000	0.0000	0.0000
SH600681	20020829	0.0000	0.0000	0.0000	0.2000
SH600681	20010611	0.0000	0.0000	0.0000	0.4000
SH600681	20000606	5.0000	0.0000	0.0000	0.0000
SH600681	19980810	1.6000	0.0000	0.0000	0.4000
SH600681	19960530	0.0000	0.0000	0.0000	0.3500
SH600681	19950619	1.0000	0.0000	0.0000	0.5000
SH600681	19941005	0.0000	3.0000	3.5000	0.0000
SH600681	19940516	4.0000	0.0000	0.0000	0.0000
SH600682	20120629	0.0000	0.0000	0.0000	1.0000
SH600682	20110622	0.0000	0.0000	0.0000	1.0000
SH600682	20100720	0.0000	0.0000	0.0000	1.0000
SH600682	20090727	0.0000	0.0000	0.0000	1.2000
SH600682	20080711	0.0000	0.0000	0.0000	0.5000
SH600682	20080506	8.3800	0.0000	0.0000	0.0000
SH600682	20070711	0.0000	0.0000	0.0000	0.3000
SH600682	20060817	0.0000	0.0000	0.0000	1.0000
SH600682	20050719	0.0000	0.0000	0.0000	1.2000
SH600682	20040719	0.0000	0.0000	0.0000	1.5000
SH600682	20030617	0.0000	0.0000	0.0000	1.5000
SH600682	20020617	0.0000	0.0000	0.0000	1.5000
SH600682	20010530	0.0000	0.0000	0.0000	1.5000
SH600682	20000925	0.0000	3.0000	7.8000	0.0000
SH600682	20000714	0.0000	0.0000	0.0000	1.0000
SH600682	19990610	0.0000	0.0000	0.0000	2.0000
SH600682	19980629	0.0000	0.0000	0.0000	2.5000
SH600682	19970707	0.0000	0.0000	0.0000	1.5000
SH600682	19960812	0.0000	3.0000	2.9000	0.0000
SH600682	19960719	0.0000	0.0000	0.0000	2.0000
SH600682	19950531	0.0000	0.0000	0.0000	2.3000
SH600682	19940926	0.0000	3.0000	3.3000	0.0000
SH600682	19940509	5.0000	0.0000	0.0000	2.0000
SH600683	20100322	5.0000	0.0000	0.0000	0.5000
SH600683	20070712	2.0000	0.0000	0.0000	0.2300
SH600683	20060704	4.0000	0.0000	0.0000	0.0000
SH600683	20050705	0.0000	0.0000	0.0000	1.0000
SH600683	19960606	3.0000	0.0000	0.0000	0.0000
SH600683	19950516	0.0000	0.0000	0.0000	2.0000
SH600683	19941010	0.0000	3.0000	3.5000	0.0000
SH600683	19940530	3.0000	0.0000	0.0000	1.0000
SH600684	20120626	3.0000	0.0000	0.0000	0.0000
SH600684	20110728	3.0000	0.0000	0.0000	0.0000
SH600684	20100706	0.0000	0.0000	0.0000	2.0000
SH600684	20060814	0.0000	0.0000	0.0000	0.5000
SH600684	20060407	3.0000	0.0000	0.0000	0.0000
SH600684	20030818	0.0000	0.0000	0.0000	0.5000
SH600684	20000907	0.0000	0.0000	0.0000	0.5000
SH600684	19980706	0.0000	0.0000	0.0000	1.6000
SH600684	19971204	0.0000	3.0000	6.0000	0.0000
SH600684	19970804	0.0000	0.0000	0.0000	3.4000
SH600684	19960603	0.0000	0.0000	0.0000	2.3000
SH600684	19950717	0.0000	2.0000	3.5000	6.0000
SH600684	19940411	6.0000	0.0000	0.0000	1.0000
SH600685	20110720	3.0000	0.0000	0.0000	1.0000
SH600685	20100707	0.0000	0.0000	0.0000	2.8000
SH600685	20090626	0.0000	0.0000	0.0000	4.5000
SH600685	20080530	0.0000	0.0000	0.0000	5.0000
SH600685	20060524	2.7000	0.0000	0.0000	0.0000
SH600685	19990714	0.0000	0.0000	0.0000	0.2000
SH600685	19980716	0.0000	0.0000	0.0000	0.5000
SH600685	19970609	0.0000	0.0000	0.0000	0.5000
SH600685	19960610	0.0000	0.0000	0.0000	1.2000
SH600685	19950905	0.0000	0.0000	0.0000	0.4000
SH600685	19950602	0.0000	0.0000	0.0000	1.2000
SH600685	19940822	0.0000	0.0000	0.0000	0.6000
SH600685	19940530	0.0000	0.0000	0.0000	0.7500
SH600686	20120702	0.0000	0.0000	0.0000	1.0000
SH600686	20110701	0.0000	0.0000	0.0000	1.0000
SH600686	20100629	0.0000	0.0000	0.0000	0.5000
SH600686	20090624	0.0000	0.0000	0.0000	0.5000
SH600686	20080610	5.0000	0.0000	0.0000	1.5000
SH600686	20070523	3.0000	0.0000	0.0000	1.5000
SH600686	20060522	3.0000	0.0000	0.0000	1.5000
SH600686	20060330	3.0000	0.0000	0.0000	0.0000
SH600686	20050602	0.0000	0.0000	0.0000	1.5000
SH600686	20040624	0.0000	0.0000	0.0000	1.3000
SH600686	20030710	0.0000	0.0000	0.0000	2.0000
SH600686	20020628	0.0000	0.0000	0.0000	1.5000
SH600686	20010516	0.0000	0.0000	0.0000	2.0000
SH600686	19990517	5.0000	0.0000	0.0000	0.0000
SH600686	19960820	2.0000	0.0000	0.0000	0.0000
SH600686	19950515	0.0000	0.0000	0.0000	1.7500
SH600686	19940516	0.0000	0.0000	0.0000	0.5000
SH600686	19931220	2.0000	8.0000	3.3000	0.0000
SH600687	20120327	0.0000	0.0000	0.0000	0.1000
SH600687	20060427	4.0000	0.0000	0.0000	0.0000
SH600687	20010306	7.3420	0.0000	0.0000	1.5000
SH600687	19960620	2.0000	0.0000	0.0000	0.0000
SH600687	19950607	0.0000	2.7200	3.2000	0.0000
SH600687	19940829	1.0000	0.0000	0.0000	0.0000
SH600688	20120723	0.0000	0.0000	0.0000	0.5000
SH600688	20110721	0.0000	0.0000	0.0000	1.0000
SH600688	20100714	0.0000	0.0000	0.0000	0.3000
SH600688	20080623	0.0000	0.0000	0.0000	0.9000
SH600688	20070709	0.0000	0.0000	0.0000	0.4000
SH600688	20060714	0.0000	0.0000	0.0000	1.0000
SH600688	20050715	0.0000	0.0000	0.0000	2.0000
SH600688	20040706	0.0000	0.0000	0.0000	0.8000
SH600688	20030704	0.0000	0.0000	0.0000	0.5000
SH600688	20010627	0.0000	0.0000	0.0000	0.6000
SH600688	20000627	0.0000	0.0000	0.0000	0.5000
SH600688	19990625	0.0000	0.0000	0.0000	0.3000
SH600688	19980713	0.0000	0.0000	0.0000	0.6000
SH600688	19970711	0.0000	0.0000	0.0000	0.8000
SH600688	19960910	0.0000	0.0000	0.0000	0.4000
SH600688	19960625	0.0000	0.0000	0.0000	0.9000
SH600688	19950925	0.0000	0.0000	0.0000	0.4000
SH600688	19950623	0.0000	0.0000	0.0000	0.8500
SH600688	19940919	0.0000	0.0000	0.0000	0.4000
SH600688	19940404	0.0000	0.0000	0.0000	0.5000
SH600689	20060822	3.0000	0.0000	0.0000	0.0000
SH600689	20010731	2.0000	0.0000	0.0000	0.6000
SH600689	20000725	1.2000	0.0000	0.0000	0.0000
SH600689	19980804	0.0000	5.0000	3.9000	0.0000
SH600689	19970708	1.0000	0.0000	0.0000	0.5000
SH600689	19950510	0.0000	0.0000	0.0000	2.2000
SH600690	20120612	0.0000	0.0000	0.0000	1.7000
SH600690	20110718	10.0000	0.0000	0.0000	1.0000
SH600690	20100729	0.0000	0.0000	0.0000	3.0000
SH600690	20090713	0.0000	0.0000	0.0000	1.5000
SH600690	20080625	0.0000	0.0000	0.0000	2.0000
SH600690	20070719	0.0000	0.0000	0.0000	1.5000
SH600690	20060720	0.0000	0.0000	0.0000	1.0000
SH600690	20060517	1.0000	0.0000	0.0000	0.0000
SH600690	20050714	0.0000	0.0000	0.0000	3.0000
SH600690	20040712	5.0000	0.0000	0.0000	0.5000
SH600690	20030710	0.0000	0.0000	0.0000	3.0000
SH600690	20020620	0.0000	0.0000	0.0000	3.0000
SH600690	20010621	2.0000	0.0000	0.0000	2.0000
SH600690	20010115	0.0000	2.0000	18.0000	0.0000
SH600690	20000620	2.0000	0.0000	0.0000	2.0000
SH600690	19990812	0.0000	3.0000	11.6000	0.0000
SH600690	19980608	0.0000	0.0000	0.0000	4.7000
SH600690	19971021	0.0000	3.0000	6.8000	0.0000
SH600690	19970616	0.0000	0.0000	0.0000	4.3000
SH600690	19960726	2.0000	0.0000	0.0000	1.0000
SH600690	19960502	0.0000	3.0000	3.8000	0.0000
SH600690	19950710	0.0000	0.0000	0.0000	3.5000
SH600690	19940404	3.0000	0.0000	0.0000	0.0000
SH600691	20070525	8.0000	0.0000	0.0000	0.0000
SH600691	19960715	2.0000	0.0000	0.0000	0.0000
SH600691	19950515	0.0000	2.8100	3.8000	0.0000
SH600691	19940503	2.0000	0.0000	0.0000	2.0000
SH600692	20090616	1.0000	0.0000	0.0000	0.0000
SH600692	20080610	1.0000	0.0000	0.0000	0.0000
SH600692	20070626	1.0000	0.0000	0.0000	0.0000
SH600692	20060607	1.0000	0.0000	0.0000	0.0000
SH600692	20051207	3.4000	0.0000	0.0000	0.0000
SH600692	20050621	2.0000	0.0000	0.0000	0.0000
SH600692	20040615	2.0000	0.0000	0.0000	0.0000
SH600692	20030609	2.0000	0.0000	0.0000	0.0000
SH600692	20020712	1.0000	0.0000	0.0000	0.5000
SH600692	19980619	0.0000	0.0000	0.0000	1.8000
SH600692	19970718	0.0000	2.5000	4.2000	0.0000
SH600692	19970620	2.0000	0.0000	0.0000	0.0000
SH600692	19960429	2.0000	0.0000	0.0000	0.0000
SH600692	19951116	1.0000	3.0000	2.2000	1.0000
SH600693	20120629	0.0000	0.0000	0.0000	1.5000
SH600693	20090608	3.0000	0.0000	0.0000	1.5000
SH600693	20080319	10.0000	0.0000	0.0000	0.0000
SH600693	20060830	1.0000	0.0000	0.0000	0.0000
SH600693	20050818	0.0000	0.0000	0.0000	1.0000
SH600693	20010727	0.0000	0.0000	0.0000	1.0000
SH600693	19980730	0.0000	0.0000	0.0000	2.0000
SH600693	19970616	1.0000	0.0000	0.0000	3.0000
SH600693	19960806	0.0000	3.0000	3.9800	0.0000
SH600693	19960715	0.0000	0.0000	0.0000	1.0000
SH600693	19950607	0.0000	0.0000	0.0000	2.0000
SH600693	19941230	0.0000	2.7000	3.8000	0.0000
SH600693	19940530	1.0000	0.0000	0.0000	0.0000
SH600694	20120528	0.0000	0.0000	0.0000	3.0000
SH600694	20070525	0.0000	0.0000	0.0000	3.3000
SH600694	20061117	2.3000	0.0000	0.0000	0.0000
SH600694	20060620	0.0000	0.0000	0.0000	3.0000
SH600694	20050706	1.0000	0.0000	0.0000	1.0000
SH600694	20040820	0.0000	0.0000	0.0000	1.0000
SH600694	20030620	0.0000	0.0000	0.0000	1.0000
SH600694	20020626	0.0000	0.0000	0.0000	2.0000
SH600694	20010807	0.0000	3.0000	9.7000	0.0000
SH600694	20010605	0.0000	0.0000	0.0000	2.2000
SH600694	19990709	0.0000	0.0000	0.0000	2.0290
SH600694	19981223	0.0000	3.0000	7.0000	0.0000
SH600694	19970723	3.0000	0.0000	0.0000	0.0000
SH600694	19960712	0.0000	0.0000	0.0000	2.6000
SH600694	19950818	0.0000	1.7600	4.0000	3.3000
SH600694	19940411	7.0000	0.0000	0.0000	3.0000
SH600695	20060920	3.0000	0.0000	0.0000	0.0000
SH600695	19980616	2.0000	0.0000	0.0000	0.5000
SH600695	19970604	1.0000	0.0000	0.0000	1.5000
SH600695	19960626	0.0000	0.0000	0.0000	2.0000
SH600695	19950529	3.0000	0.0000	0.0000	0.0000
SH600696	20060628	2.7000	0.0000	0.0000	0.0000
SH600696	20031022	3.0000	0.0000	0.0000	0.0000
SH600696	19980727	0.0000	0.0000	0.0000	0.5000
SH600696	19960712	0.0000	0.0000	0.0000	1.4000
